Number,Name,URLLink,Team,Country,AgeDate,Weight,Height,Contract,Rookie,PProtected,NoApplyRerate,AvailableforTrade,NoTrade,CanPlayPro,CanPlayFarm,ForceWaiver,StarPower,Salary1,Salary2,Salary3,Salary4,Salary5,Salary6,Salary7,Salary8,Salary9,Salary10,Injury,NumberOfInjury,Condition,Suspension,Status1,Status2,Status3,Status4,Status5,Status6,Status7,Status8,Status9,Status10,SK,DU,EN,SZ,AG,RB,SC,HS,RT,PH,PS,EX,LD,PO,MO,Overall,ProGP,ProSecPlay,ProW,ProL,ProOTL,ProShutout,ProGA,ProSA,ProSARebound,ProPim,ProA,ProPenalityShotsShots,ProPenalityShotsGoals,ProStartGoaler,ProBackupGoaler,ProEmptyNetGoal,ProStar(1),ProStar(2),ProStar(3),ProStarPower7Days,ProStarPower30Days,ProStarPowerYear,FarmGp,FarmSecPlay,FarmW,FarmL,FarmOTL,FarmShutout,FarmGA,FarmSA,FarmSARebound,FarmPim,FarmA,FarmPenalityShotsShots,FarmPenalityShotsGoals,FarmStartGoaler,FarmBackupGoaler,FarmEmptyNetGoal,FarmStar(1),FarmStar(2),FarmStar(3),FarmStarPower7Days,FarmStarPower30Days,FarmStarPowerYear,ExcludeFromPayroll
302,Markku Ahlstrom,,0,SWE,2001-12-31,182,65,2,False,False,False,False,False,True,True,False,0,0,0,0,0,0,0,0,0,0,0,,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
303,Johnnie Fitzgerald,,0,USA,1989-12-31,202,74,5,False,False,False,False,False,True,True,False,0,0,0,0,0,0,0,0,0,0,0,,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
304,Bert Fowler,,0,USA,1993-12-31,219,72,3,False,False,False,False,False,True,True,False,0,0,0,0,0,0,0,0,0,0,0,,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
305,Mike Ackermann,,0,SWI,1995-12-31,182,66,1,False,False,False,False,False,True,True,False,0,0,0,0,0,0,0,0,0,0,0,,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
306,Ilnaz Vinogradov,,23,RUS,1987-12-31,167,69,4,False,False,False,False,False,True,True,False,0,4000000,4000000,4000000,4000000,0,0,0,0,0,0,,0,100,0,1,2,2,2,2,2,2,2,2,2,74,93,61,69,68,90,77,90,72,84,76,97,89,12,50,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,21238,1,2,0,0,12,194,0,0,0,0,0,0,80,0,0,0,0,0,0,0,False
307,Abdul Drolet,,14,CAN,2003-12-31,184,70,5,True,False,False,False,False,True,True,False,0,1073042,1073042,1073042,1073042,1073042,0,0,0,0,0,,0,100,0,1,2,2,2,2,2,2,2,2,2,84,76,57,60,81,84,95,86,91,76,80,64,89,83,50,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,27855,1,2,1,0,15,233,0,0,0,10,1,0,80,0,0,0,0,0,0,0,False
308,Tatu Ruuska,,7,FIN,1988-12-31,241,80,2,False,False,False,False,False,True,True,False,0,4000000,4000000,0,0,0,0,0,0,0,0,,0,100,0,3,2,2,2,2,2,2,2,2,2,78,89,88,88,76,87,72,98,72,86,83,90,71,11,50,84,80,234477,33,30,3,3,209,1894,0,4,4,17,7,80,0,0,6,4,1,260,360,8345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
309,George Skinner,,23,CAN,1994-12-31,202,77,2,False,False,False,False,False,True,True,False,0,4000000,4000000,0,0,0,0,0,0,0,0,,0,100,0,3,2,2,2,2,2,2,2,2,2,77,77,89,67,78,88,92,98,74,82,76,91,85,36,50,83,80,273691,43,25,8,9,192,1918,0,10,3,13,2,80,0,1,6,3,3,280,400,9875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
310,Joakim Sundell,,9,FIN,1987-12-31,240,79,3,False,False,False,False,False,True,True,False,0,3804363,3804363,3804363,0,0,0,0,0,0,0,,0,100,0,3,2,2,2,2,2,2,2,2,2,63,83,88,84,78,98,90,76,70,78,68,84,83,5,50,81,25,45175,0,3,0,0,34,366,0,0,0,0,0,0,80,0,0,0,0,0,0,440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
311,Neil Charette,,9,CAN,1987-12-31,183,67,4,False,False,False,False,False,True,True,False,0,3809341,3809341,3809341,3809341,0,0,0,0,0,0,,0,100,0,1,2,2,2,2,2,2,2,2,2,75,77,58,71,68,73,99,79,78,75,89,94,78,10,50,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,17590,0,3,0,0,16,138,0,0,0,0,0,0,80,0,0,0,0,0,0,0,False
312,At Akzhigitov,,6,KAZ,1987-12-31,200,77,1,False,False,False,False,False,True,True,False,0,4000000,0,0,0,0,0,0,0,0,0,,0,100,0,1,2,2,2,2,2,2,2,2,2,68,76,36,80,80,96,73,92,75,77,74,80,99,9,50,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,21002,0,2,0,0,14,157,0,0,0,0,0,0,80,0,0,0,0,0,0,20,False
313,Israel Espinoza,,5,USA,1990-12-31,227,79,1,False,False,False,False,False,True,True,False,0,4000000,0,0,0,0,0,0,0,0,0,,0,100,0,1,2,2,2,2,2,2,2,2,2,62,76,96,85,81,65,93,55,78,65,91,87,73,12,50,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,252005,28,37,12,4,190,2034,0,4,2,26,12,80,0,1,12,3,3,680,940,11490,False
314,Jakub Sokolova,,17,CZH,2004-12-31,179,65,2,True,False,False,False,False,True,True,False,0,1392986,1392986,0,0,0,0,0,0,0,0,,0,100,0,0,2,2,2,2,2,2,2,2,2,67,69,56,64,81,65,73,90,89,75,72,76,63,87,50,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
315,Ignacio Kirk,,5,USA,1994-12-31,205,73,2,False,False,False,False,False,True,True,False,0,4000000,4000000,0,0,0,0,0,0,0,0,,0,100,0,3,2,2,2,2,2,2,2,2,2,84,96,88,78,83,73,88,75,75,90,90,77,96,35,50,83,80,250955,30,34,7,6,189,1970,0,2,1,27,8,80,0,1,8,7,3,60,140,10435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
316,Artemiy Kotova,,14,RUS,1992-12-31,212,77,3,False,False,False,False,False,True,True,False,0,4000000,4000000,4000000,0,0,0,0,0,0,0,,0,100,0,3,2,2,2,2,2,2,2,2,2,85,91,72,82,80,69,78,96,90,90,88,86,90,28,50,83,80,244812,40,32,1,9,172,1810,0,2,2,3,0,80,0,1,12,2,6,460,480,12835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
317,Oscar Jacobs,,22,CAN,2001-12-31,175,70,4,False,False,False,False,False,True,True,False,0,2459371,2459371,2459371,2459371,0,0,0,0,0,0,,0,100,0,3,2,2,2,2,2,2,2,2,2,72,59,84,84,82,92,75,72,92,86,87,94,90,74,50,82,80,237206,24,42,8,6,196,1820,0,8,4,8,3,80,0,2,7,2,2,300,300,8805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
318,Vic Ho,,23,CAN,1998-12-31,173,65,4,False,False,False,False,False,True,True,False,0,3945597,3945597,3945597,3945597,0,0,0,0,0,0,,0,100,0,3,2,2,2,2,2,2,2,2,2,69,76,93,68,81,94,64,87,74,71,80,74,93,64,50,80,12,15877,1,3,0,0,13,119,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
319,Tadeas Vit,,21,CZH,1991-12-31,216,74,1,False,False,False,False,False,True,True,False,0,4000000,0,0,0,0,0,0,0,0,0,,0,100,0,0,2,2,2,2,2,2,2,2,2,61,99,56,61,70,74,78,94,75,70,70,99,93,25,50,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
320,Nurik Tazhibaeva,,15,KAZ,1993-12-31,182,68,2,False,False,False,False,False,True,True,False,0,4000000,4000000,0,0,0,0,0,0,0,0,,0,100,0,3,2,2,2,2,2,2,2,2,2,66,88,97,71,80,99,99,80,80,66,76,98,77,36,50,84,80,257557,37,32,6,6,178,1609,0,19,3,22,7,80,0,3,1,3,3,425,850,6435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
321,Joacim Magnusson,,3,SWE,1997-12-31,203,79,4,False,False,False,False,False,True,True,False,0,3412151,3412151,3412151,3412151,0,0,0,0,0,0,,0,100,0,3,2,2,2,2,2,2,2,2,2,70,82,57,85,82,88,93,76,90,73,85,79,77,56,50,80,15,24985,1,3,2,0,16,155,0,0,0,3,1,0,80,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
322,Levs Silins,,4,LAT,1998-12-31,210,72,2,False,False,False,False,False,True,True,False,0,1478718,1478718,0,0,0,0,0,0,0,0,,0,100,0,0,2,2,2,2,2,2,2,2,2,61,76,76,78,72,52,54,52,60,63,60,81,82,62,50,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
323,Mikhail Tasboltaev,,5,KAZ,2001-12-31,215,78,2,False,False,False,False,False,True,True,False,0,2904937,2904937,0,0,0,0,0,0,0,0,,0,100,0,3,2,2,2,2,2,2,2,2,2,79,81,85,70,76,83,99,99,74,66,70,81,88,72,50,82,24,39759,3,5,1,0,25,291,0,0,0,3,0,0,80,0,0,0,0,0,0,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
324,Peter Granstrom,,14,SWE,1990-12-31,223,77,2,False,False,False,False,False,True,True,False,0,4000000,4000000,0,0,0,0,0,0,0,0,,0,100,0,3,2,2,2,2,2,2,2,2,2,84,85,82,80,87,90,70,68,58,57,99,61,99,17,50,80,24,43658,1,5,1,0,36,322,0,4,0,7,2,0,80,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
325,Tim Raymond,,21,USA,2000-12-31,217,77,4,False,False,False,False,False,True,True,False,0,4000000,4000000,4000000,4000000,0,0,0,0,0,0,,0,100,0,1,2,2,2,2,2,2,2,2,2,86,89,67,72,75,99,78,73,82,74,77,74,90,67,50,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,256067,33,37,7,3,195,1866,0,4,2,35,7,80,0,1,3,4,5,140,140,8625,False
326,Lucien Funk,,15,CAN,2003-12-31,197,71,4,True,False,False,False,False,True,True,False,0,1463052,1463052,1463052,1463052,0,0,0,0,0,0,,0,100,0,1,2,2,2,2,2,2,2,2,2,63,76,75,75,71,99,79,99,86,78,65,61,99,88,50,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,15945,1,2,0,0,9,121,0,0,1,0,0,0,80,1,0,0,0,0,0,0,False
327,Amir Brisebois,,23,CAN,1990-12-31,173,65,4,False,False,False,False,False,True,True,False,0,3165052,3165052,3165052,3165052,0,0,0,0,0,0,,0,100,0,1,2,2,2,2,2,2,2,2,2,67,66,84,68,73,76,99,96,61,88,73,77,69,15,50,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,269960,40,29,8,9,160,1803,0,4,3,46,9,80,0,1,8,4,4,0,0,11790,False
328,Jean-Marc Zeller,,16,SWI,1993-12-31,208,72,4,False,False,False,False,False,True,True,False,0,4000000,4000000,4000000,4000000,0,0,0,0,0,0,,0,100,0,0,2,2,2,2,2,2,2,2,2,61,85,63,78,70,54,61,80,87,84,78,80,78,31,50,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
329,Rolland Charron,,1,CAN,1996-12-31,180,69,4,False,False,False,False,False,True,True,False,0,3656504,3656504,3656504,3656504,0,0,0,0,0,0,,0,100,0,1,2,2,2,2,2,2,2,2,2,68,77,40,76,69,72,87,96,99,85,63,78,84,52,50,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,30390,2,1,0,0,10,249,0,0,0,4,1,0,80,0,0,0,0,0,0,0,False
330,Michel Chapman,,23,CAN,2002-12-31,181,69,4,False,False,False,False,False,True,True,False,0,3172240,3172240,3172240,3172240,0,0,0,0,0,0,,0,100,0,0,2,2,2,2,2,2,2,2,2,86,77,66,64,72,67,71,72,53,59,77,77,74,80,50,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
331,Angel Soto,,22,USA,1999-12-31,185,73,5,False,False,False,False,False,True,True,False,0,2623731,2623731,2623731,2623731,2623731,0,0,0,0,0,,0,100,0,0,2,2,2,2,2,2,2,2,2,71,79,72,75,73,64,59,64,55,74,91,69,89,63,50,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
332,Gerry Mooney,,11,USA,1995-12-31,175,66,4,False,False,False,False,False,True,True,False,0,2315929,2315929,2315929,2315929,0,0,0,0,0,0,,0,100,0,3,2,2,2,2,2,2,2,2,2,84,97,60,69,71,93,92,67,83,82,94,97,99,49,50,82,18,31223,1,2,1,0,17,264,0,2,0,0,0,0,80,0,0,0,0,0,0,280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
333,Luke Whitney,,7,USA,1994-12-31,209,75,3,False,False,False,False,False,True,True,False,0,3804667,3804667,3804667,0,0,0,0,0,0,0,,0,100,0,3,2,2,2,2,2,2,2,2,2,64,89,73,77,71,79,98,84,99,93,94,56,81,36,50,82,30,55756,4,6,4,0,34,453,0,2,0,9,3,0,80,0,0,0,0,0,0,680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
334,Phil Browning,,18,USA,1987-12-31,219,79,3,False,False,False,False,False,True,True,False,0,4000000,4000000,4000000,0,0,0,0,0,0,0,,0,100,0,3,2,2,2,2,2,2,2,2,2,79,89,76,70,84,81,83,79,90,92,87,96,70,9,50,82,7,9344,0,3,2,0,9,81,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
335,Maksim Belyy,,8,BEL,1989-12-31,219,78,2,False,False,False,False,False,True,True,False,0,4000000,4000000,0,0,0,0,0,0,0,0,,0,100,0,1,2,2,2,2,2,2,2,2,2,64,84,75,75,71,78,83,90,68,66,87,95,99,14,50,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,31930,0,3,1,0,17,252,0,0,0,3,1,0,80,0,0,0,0,0,0,0,False
336,Gavin Cole,,8,CAN,1992-12-31,219,79,2,False,False,False,False,False,True,True,False,0,3214278,3214278,0,0,0,0,0,0,0,0,,0,100,0,0,2,2,2,2,2,2,2,2,2,83,95,66,84,84,62,66,79,99,60,85,69,83,25,50,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
337,Akezhan Litvinov,,13,KAZ,1993-12-31,195,74,4,False,False,False,False,False,True,True,False,0,3772380,3772380,3772380,3772380,0,0,0,0,0,0,,0,100,0,0,2,2,2,2,2,2,2,2,2,71,77,62,71,68,50,50,59,77,66,72,80,77,30,50,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
338,Georgy Safonov,,9,RUS,1996-12-31,227,76,2,False,False,False,False,False,True,True,False,0,2177198,2177198,0,0,0,0,0,0,0,0,,0,100,0,0,2,2,2,2,2,2,2,2,2,82,78,57,67,75,88,63,67,62,61,75,62,54,54,50,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
339,David Jones,,1,CAN,1987-12-31,215,75,1,False,False,False,False,False,True,True,False,0,4000000,0,0,0,0,0,0,0,0,0,,0,100,0,1,2,2,2,2,2,2,2,2,2,89,88,88,66,81,66,66,74,85,77,83,78,60,5,50,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,260131,39,31,7,4,179,2026,0,6,0,10,6,80,0,2,10,3,4,180,460,12125,False
340,Ahmet Moller,,8,SWE,2000-12-31,234,79,2,False,False,False,False,False,True,True,False,0,2989955,2989955,0,0,0,0,0,0,0,0,,0,100,0,1,2,2,2,2,2,2,2,2,2,87,78,86,78,85,86,75,68,70,78,83,76,68,73,50,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,259230,34,33,9,6,161,1839,0,0,3,30,11,80,0,2,11,7,3,600,1175,12025,False
341,Aslan Afonina,,10,RUS,2002-12-31,207,79,3,False,False,False,False,False,True,True,False,0,4000000,4000000,4000000,0,0,0,0,0,0,0,,0,100,0,1,2,2,2,2,2,2,2,2,2,69,85,34,80,80,88,89,83,96,76,83,99,75,80,50,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,265085,39,29,9,13,153,1896,0,2,3,17,6,80,0,0,10,7,2,0,300,15405,False
342,Juha Borg,,20,SWE,2004-12-31,183,73,4,False,False,False,False,False,True,True,False,0,4000000,4000000,4000000,4000000,0,0,0,0,0,0,,0,100,0,3,2,2,2,2,2,2,2,2,2,71,94,78,81,62,99,90,99,88,62,91,83,60,95,50,83,30,55912,2,5,0,0,43,513,0,0,0,3,1,0,80,1,0,0,0,0,0,660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
343,Dimarik Soboleva,,6,RUS,2004-12-31,179,65,2,True,False,False,False,False,True,True,False,0,1577602,1577602,0,0,0,0,0,0,0,0,,0,100,0,0,2,2,2,2,2,2,2,2,2,64,80,50,73,86,61,83,55,70,69,78,83,84,88,50,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
344,Eetu Ruuskanen,,1,FIN,1995-12-31,191,72,4,False,False,False,False,False,True,True,False,0,3185273,3185273,3185273,3185273,0,0,0,0,0,0,,0,100,0,0,2,2,2,2,2,2,2,2,2,66,85,64,75,68,67,81,78,76,62,50,80,67,46,50,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
345,Rich Donnelly,,20,GRB,1990-12-31,235,79,1,False,False,False,False,False,True,True,False,0,4000000,0,0,0,0,0,0,0,0,0,,0,100,0,0,2,2,2,2,2,2,2,2,2,60,90,82,77,71,53,82,90,71,62,60,81,96,21,50,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
346,Roy Granberg,,3,SWE,2000-12-31,239,77,2,False,False,False,False,False,True,True,False,0,3055025,3055025,0,0,0,0,0,0,0,0,,0,100,0,1,2,2,2,2,2,2,2,2,2,73,93,54,81,83,62,89,74,96,63,81,77,78,67,50,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,29863,3,4,2,0,20,302,0,2,0,4,2,0,80,1,0,1,0,0,0,575,False
347,Ken Corriveau,,10,CAN,2002-12-31,197,73,5,False,False,False,False,False,True,True,False,0,2384647,2384647,2384647,2384647,2384647,0,0,0,0,0,,0,100,0,0,2,2,2,2,2,2,2,2,2,66,78,27,78,63,73,68,60,79,67,74,81,61,81,50,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
348,Isaac Yoder,,12,USA,1989-12-31,199,74,2,False,False,False,False,False,True,True,False,0,4000000,4000000,0,0,0,0,0,0,0,0,,0,100,0,1,2,2,2,2,2,2,2,2,2,89,80,76,77,80,65,88,66,73,82,67,88,93,16,50,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,27875,1,0,0,0,20,192,0,0,0,0,0,0,80,0,0,0,0,0,0,0,False
349,Mauri Tuomela,,6,FIN,1988-12-31,190,74,2,False,False,False,False,False,True,True,False,0,3144034,3144034,0,0,0,0,0,0,0,0,,0,100,0,0,2,2,2,2,2,2,2,2,2,68,98,27,74,75,78,88,63,75,75,88,86,77,11,50,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
350,Aaron Durocher,,8,CAN,1992-12-31,166,67,2,False,False,False,False,False,True,True,False,0,3724902,3724902,0,0,0,0,0,0,0,0,,0,100,0,3,2,2,2,2,2,2,2,2,2,72,99,86,76,76,68,71,99,94,68,72,87,87,27,50,80,18,28620,2,1,2,0,13,237,0,2,0,3,0,0,80,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
351,Drew Tremblay,,17,CAN,1989-12-31,188,68,4,False,False,False,False,False,True,True,False,0,4000000,4000000,4000000,4000000,0,0,0,0,0,0,,0,100,0,0,2,2,2,2,2,2,2,2,2,88,84,58,65,70,71,63,69,60,74,82,89,69,8,50,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
352,Terry Gingras,,12,CAN,2003-12-31,177,65,2,False,False,False,False,False,True,True,False,0,3732641,3732641,0,0,0,0,0,0,0,0,,0,100,0,1,2,2,2,2,2,2,2,2,2,84,93,53,87,75,70,59,97,98,96,76,76,80,86,50,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,263698,40,34,5,7,165,1914,0,12,2,35,9,80,0,3,9,4,5,20,20,12445,False
353,Laurent St-Pierre,,7,CAN,1989-12-31,177,70,2,False,False,False,False,False,True,True,False,0,2620702,2620702,0,0,0,0,0,0,0,0,,0,100,0,0,2,2,2,2,2,2,2,2,2,70,66,53,73,65,68,60,64,79,78,57,82,78,13,50,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
354,Vasek Voronin,,13,RUS,2002-12-31,182,72,3,False,False,False,False,False,True,True,False,0,4000000,4000000,4000000,0,0,0,0,0,0,0,,0,100,0,3,2,2,2,2,2,2,2,2,2,75,72,59,74,69,99,85,99,99,84,76,82,82,80,50,81,20,35127,0,3,0,0,20,284,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
355,Ed Baranova,,14,RUS,1993-12-31,218,73,2,False,False,False,False,False,True,True,False,0,2807269,2807269,0,0,0,0,0,0,0,0,,0,100,0,0,2,2,2,2,2,2,2,2,2,70,55,44,84,66,76,75,54,93,96,78,75,90,32,50,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
356,Duane Fehr,,15,CAN,2002-12-31,195,72,4,False,False,False,False,False,True,True,False,0,3184933,3184933,3184933,3184933,0,0,0,0,0,0,,0,100,0,3,2,2,2,2,2,2,2,2,2,73,77,76,76,85,99,81,99,79,66,95,77,72,79,50,83,19,33371,1,3,1,0,24,232,0,0,0,2,1,0,80,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
357,Pasquale Ruf,,3,SWI,1997-12-31,185,65,3,False,False,False,False,False,True,True,False,0,3657579,3657579,3657579,0,0,0,0,0,0,0,,0,100,0,3,2,2,2,2,2,2,2,2,2,72,76,71,86,76,83,92,96,58,94,66,84,60,52,50,79,80,266543,42,24,8,8,167,1554,0,6,3,33,8,80,0,2,7,2,0,0,80,7955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
358,Corey Kennedy,,3,CAN,1994-12-31,189,67,3,False,False,False,False,False,True,True,False,0,3428946,3428946,3428946,0,0,0,0,0,0,0,,0,100,0,0,2,2,2,2,2,2,2,2,2,60,98,30,72,54,60,99,95,69,61,85,83,78,41,50,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
359,David Terekhov,,7,RUS,1993-12-31,211,77,4,False,False,False,False,False,True,True,False,0,4000000,4000000,4000000,4000000,0,0,0,0,0,0,,0,100,0,1,2,2,2,2,2,2,2,2,2,73,89,67,80,83,79,55,75,83,98,72,79,99,40,50,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,247428,30,45,4,9,186,1798,0,8,3,35,8,80,0,0,5,5,0,120,120,9705,False
360,Gregory Deschamps,,9,CAN,2001-12-31,180,67,2,False,False,False,False,False,True,True,False,0,3366169,3366169,0,0,0,0,0,0,0,0,,0,100,0,3,2,2,2,2,2,2,2,2,2,87,90,88,70,78,82,99,84,99,79,77,71,91,76,50,84,80,243950,31,39,7,7,192,1815,0,4,2,14,5,80,0,2,8,5,2,0,575,9690,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
